anchor,layer,window,alpha,component,metric,mean,lo,hi
mid,0,1,0.25,resid,kl_t+1,0.006339793642897954,0.0005436431285488652,0.02056141044013201
mid,0,1,0.25,resid,kl_t+10,0.0007851266096870073,1.1202363392470716e-07,0.004284118179930369
mid,0,1,0.25,resid,kl_t+20,0.0006685030912169172,-4.4723378866962095e-08,0.002831930603133514
mid,0,1,0.25,resid,kl_t+5,0.001208032042354823,1.0856321415175786e-07,0.007494172651786353
mid,0,1,0.5,resid,kl_t+1,2.5744697523690774,0.0006920915795490146,15.08207356929779
mid,0,1,0.5,resid,kl_t+10,0.0160908148846796,9.182602696000686e-07,0.15525756143033478
mid,0,1,0.5,resid,kl_t+20,0.005045025883060106,1.055989822873471e-06,0.0320016642101109
mid,0,1,0.5,resid,kl_t+5,0.019156175480107625,2.6960103980400163e-06,0.1539812618866562
mid,0,1,0.75,resid,kl_t+1,12.635511810565367,0.002137613951344974,22.155317878723142
mid,0,1,0.75,resid,kl_t+10,0.05557776466542729,7.77665095483826e-06,0.3889202207326889
mid,0,1,0.75,resid,kl_t+20,0.018755779621394807,3.9566179239614034e-07,0.12043967824429265
mid,0,1,0.75,resid,kl_t+5,0.06932187689183895,3.225405862394837e-05,0.3649090401828289
mid,0,1,1.0,resid,kl_t+1,13.09752508373737,0.0011439088499173523,22.362238311767577
mid,0,1,1.0,resid,kl_t+10,0.07588844869486025,3.564171169045949e-06,0.6103558883070944
mid,0,1,1.0,resid,kl_t+20,0.0224959915536445,5.376640501708607e-07,0.12945902645587912
mid,0,1,1.0,resid,kl_t+5,0.11998136113015789,6.364071223288192e-05,0.706555204093456
mid,0,3,0.25,resid,kl_t+1,0.006339793642897954,0.0005436431285488652,0.02056141044013201
mid,0,3,0.25,resid,kl_t+10,0.00197503840531373,3.1687697870097515e-07,0.008305645489599554
mid,0,3,0.25,resid,kl_t+20,0.0017684621105007088,1.45466991996468e-07,0.006555605004541575
mid,0,3,0.25,resid,kl_t+5,0.004366879305072106,7.203200610206295e-07,0.02358609775546936
mid,0,3,0.5,resid,kl_t+1,2.5744697523690774,0.0006920915795490146,15.08207356929779
mid,0,3,0.5,resid,kl_t+10,0.19479459273557798,1.5484335176552125e-05,1.1257378593087177
mid,0,3,0.5,resid,kl_t+20,0.07189981375851223,1.452481575370257e-06,0.2912957958877086
mid,0,3,0.5,resid,kl_t+5,0.28354928485944886,7.06409031408839e-05,1.7533170461654661
mid,0,3,0.75,resid,kl_t+1,12.635511810565367,0.002137613951344974,22.155317878723142
mid,0,3,0.75,resid,kl_t+10,0.28290564789792066,3.099939312960487e-05,1.554929113388061
mid,0,3,0.75,resid,kl_t+20,0.10408240142367807,6.590990517452156e-06,0.9733863443136206
mid,0,3,0.75,resid,kl_t+5,1.5147817725102262,0.0006157850119052454,7.418528771400451
mid,0,3,1.0,resid,kl_t+1,13.09752508373737,0.0011439088499173523,22.362238311767577
mid,0,3,1.0,resid,kl_t+10,0.27585431098350455,3.6427241866476834e-05,1.4035525262355801
mid,0,3,1.0,resid,kl_t+20,0.10410284425842349,8.98042740118399e-06,0.9312729373574249
mid,0,3,1.0,resid,kl_t+5,1.610119475129856,0.0011931093933526427,7.70434398651123
mid,0,5,0.25,resid,kl_t+1,0.006339793642897954,0.0005436431285488652,0.02056141044013201
mid,0,5,0.25,resid,kl_t+10,0.0035285421773363504,1.1552109924650724e-06,0.0087533765938133
mid,0,5,0.25,resid,kl_t+20,0.0015531255266973667,3.6627862769478276e-07,0.007458101795054972
mid,0,5,0.25,resid,kl_t+5,0.0077596770677132556,1.5453761011485768e-05,0.027400182094424963
mid,0,5,0.5,resid,kl_t+1,2.5744697523690774,0.0006920915795490146,15.08207356929779
mid,0,5,0.5,resid,kl_t+10,0.27578607878182687,9.005638567032293e-05,1.4816761463880532
mid,0,5,0.5,resid,kl_t+20,0.10685196469647072,2.3269423763849774e-06,0.5120043218135831
mid,0,5,0.5,resid,kl_t+5,5.676185467076842,0.0009829135982727167,15.80352623462677
mid,0,5,0.75,resid,kl_t+1,12.635511810565367,0.002137613951344974,22.155317878723142
mid,0,5,0.75,resid,kl_t+10,0.5311003188884267,6.355459386213626e-05,4.622165954113006
mid,0,5,0.75,resid,kl_t+20,0.22966423750009804,2.1625928229696e-05,1.5788883686065667
mid,0,5,0.75,resid,kl_t+5,12.745821143845872,0.00045742378933937293,23.615485858917236
mid,0,5,1.0,resid,kl_t+1,13.09752508373737,0.0011439088499173523,22.362238311767577
mid,0,5,1.0,resid,kl_t+10,0.5800048776340797,0.00023149175776779888,5.344668972492218
mid,0,5,1.0,resid,kl_t+20,0.24638866779761012,1.1996908290257126e-05,1.8227515608072276
mid,0,5,1.0,resid,kl_t+5,13.030782850715331,0.0014529424021020533,23.48737254142761
mid,2,1,0.25,resid,kl_t+1,0.009676227638622473,0.00042934444281854666,0.029635170800611375
mid,2,1,0.25,resid,kl_t+10,0.0007060206431094211,1.5022581791868106e-07,0.002836237050360068
mid,2,1,0.25,resid,kl_t+20,0.0007971941433190466,1.8585107142143897e-07,0.0027082361804787068
mid,2,1,0.25,resid,kl_t+5,0.0014093708308091071,7.314995741580788e-07,0.006965340231545267
mid,2,1,0.5,resid,kl_t+1,1.196783646034525,0.0015032572235213592,10.521762990951538
mid,2,1,0.5,resid,kl_t+10,0.006238607451139296,1.6280947448876763e-06,0.0261280229780823
mid,2,1,0.5,resid,kl_t+20,0.003099992481384935,4.159698832495451e-07,0.021352397371083492
mid,2,1,0.5,resid,kl_t+5,0.008740014586499948,2.7735775972814737e-06,0.0494648247025907
mid,2,1,0.75,resid,kl_t+1,12.202173976534201,0.0029285299766343086,22.035460186004638
mid,2,1,0.75,resid,kl_t+10,0.03369776596506426,3.905420780370151e-06,0.24919322356581664
mid,2,1,0.75,resid,kl_t+20,0.013556825220353612,1.333294821392883e-06,0.09637309126555911
mid,2,1,0.75,resid,kl_t+5,0.03723070296415851,1.3829291287947855e-05,0.18115520179271694
mid,2,1,1.0,resid,kl_t+1,13.05903798881142,0.0046330783516168594,22.411630249023435
mid,2,1,1.0,resid,kl_t+10,0.042442759811784,1.9514066536885365e-06,0.2957279257476329
mid,2,1,1.0,resid,kl_t+20,0.01579501011434375,1.2321515328039823e-06,0.10694416482001534
mid,2,1,1.0,resid,kl_t+5,0.04402608354265188,2.2138488293421688e-05,0.24608072787523266
mid,2,3,0.25,resid,kl_t+1,0.009676227638622473,0.00042934444281854666,0.029635170800611375
mid,2,3,0.25,resid,kl_t+10,0.002718542192906274,1.954598328524071e-07,0.015969420177862046
mid,2,3,0.25,resid,kl_t+20,0.0017860837728588782,2.630813252579856e-07,0.007714209042023865
mid,2,3,0.25,resid,kl_t+5,0.007036489956461208,1.7735333699420155e-06,0.029064598074182844
mid,2,3,0.5,resid,kl_t+1,1.196783646034525,0.0015032572235213592,10.521762990951538
mid,2,3,0.5,resid,kl_t+10,0.17136935608345236,1.0166522611143592e-05,0.1588226232677698
mid,2,3,0.5,resid,kl_t+20,0.06362686588282199,1.2042351560381803e-07,0.21110870689153663
mid,2,3,0.5,resid,kl_t+5,0.14877959306046856,6.643363694820436e-05,0.9047375366091722
mid,2,3,0.75,resid,kl_t+1,12.202173976534201,0.0029285299766343086,22.035460186004638
mid,2,3,0.75,resid,kl_t+10,0.27340529236898875,1.8845188606064767e-05,1.405829760432243
mid,2,3,0.75,resid,kl_t+20,0.07707371726601218,1.5334999858396261e-06,0.6243945881724354
mid,2,3,0.75,resid,kl_t+5,0.9609540094830057,0.0002987782245327253,5.1095323801040635
mid,2,3,1.0,resid,kl_t+1,13.05903798881142,0.0046330783516168594,22.411630249023435
mid,2,3,1.0,resid,kl_t+10,0.2847113816909617,1.6746038500059513e-05,1.4110472530126563
mid,2,3,1.0,resid,kl_t+20,0.08238968885318816,1.6237605549918045e-06,0.7147739596664899
mid,2,3,1.0,resid,kl_t+5,1.0497103735040583,0.00018310284103790765,5.461340916156767
mid,2,5,0.25,resid,kl_t+1,0.009676227638622473,0.00042934444281854666,0.029635170800611375
mid,2,5,0.25,resid,kl_t+10,0.004464238872320673,6.934759682053482e-07,0.0273660713341087
mid,2,5,0.25,resid,kl_t+20,0.0019307265198563665,3.168815950971293e-07,0.0062664090888574706
mid,2,5,0.25,resid,kl_t+5,0.011192283601087639,7.67383323534432e-06,0.057500791922211636
mid,2,5,0.5,resid,kl_t+1,1.196783646034525,0.0015032572235213592,10.521762990951538
mid,2,5,0.5,resid,kl_t+10,0.23930543222522072,5.574680708377855e-05,1.3015985876321792
mid,2,5,0.5,resid,kl_t+20,0.08265917963465957,4.960190779002005e-06,0.3175886623561382
mid,2,5,0.5,resid,kl_t+5,5.167144937845781,0.0007683022020501085,17.602562379837032
mid,2,5,0.75,resid,kl_t+1,12.202173976534201,0.0029285299766343086,22.035460186004638
mid,2,5,0.75,resid,kl_t+10,0.48209318920999067,9.553605086694006e-05,3.4729425609111764
mid,2,5,0.75,resid,kl_t+20,0.16487565837902973,9.742390079736652e-06,1.2628149181604382
mid,2,5,0.75,resid,kl_t+5,12.607527679978375,0.000952876012888737,23.102355480194092
mid,2,5,1.0,resid,kl_t+1,13.05903798881142,0.0046330783516168594,22.411630249023435
mid,2,5,1.0,resid,kl_t+10,0.5249975198432366,0.00014146423418424093,4.574564027786255
mid,2,5,1.0,resid,kl_t+20,0.18185991917608224,5.0556658322875595e-06,1.4632506072521207
mid,2,5,1.0,resid,kl_t+5,13.024538311346465,0.0009730543941259385,23.447877264022825
mid,4,1,0.25,resid,kl_t+1,0.012640846968683188,0.0007175103863119147,0.07003202326595778
mid,4,1,0.25,resid,kl_t+10,0.000994561456509165,5.1562564529206164e-08,0.005978373391553756
mid,4,1,0.25,resid,kl_t+20,0.000585204748190075,-3.896107791945269e-08,0.002027376132900826
mid,4,1,0.25,resid,kl_t+5,0.0018923857215933668,6.968741526947043e-07,0.00881377200130373
mid,4,1,0.5,resid,kl_t+1,1.489221674608416,0.0022280365228652954,11.580311059951779
mid,4,1,0.5,resid,kl_t+10,0.006029343190520228,9.333973977732059e-07,0.036437468789517875
mid,4,1,0.5,resid,kl_t+20,0.0035625383042306186,4.7158416762727027e-07,0.020736953429877757
mid,4,1,0.5,resid,kl_t+5,0.01073467765388519,1.6074060326332074e-06,0.05739678554236885
mid,4,1,0.75,resid,kl_t+1,11.939283195114694,0.005649580952012912,21.499742317199708
mid,4,1,0.75,resid,kl_t+10,0.03026430803068839,4.139475691999905e-06,0.18475630339235044
mid,4,1,0.75,resid,kl_t+20,0.013276607583115026,4.877677554304682e-07,0.10324164275079958
mid,4,1,0.75,resid,kl_t+5,0.033697010925451805,2.0946664199072985e-05,0.12660860661417234
mid,4,1,1.0,resid,kl_t+1,12.965795095435654,0.013116355403326452,22.275152826309203
mid,4,1,1.0,resid,kl_t+10,0.03818705948474796,4.639053753408007e-06,0.25580271705985064
mid,4,1,1.0,resid,kl_t+20,0.015526427496514235,6.951706232882771e-07,0.12282521668821561
mid,4,1,1.0,resid,kl_t+5,0.03791853094007062,3.123852688986517e-05,0.18989141359925263
mid,4,3,0.25,resid,kl_t+1,0.012640846968683188,0.0007175103863119147,0.07003202326595778
mid,4,3,0.25,resid,kl_t+10,0.0036256828104184774,1.4709164197768132e-07,0.022260498511604946
mid,4,3,0.25,resid,kl_t+20,0.0014807622670552764,1.0224732195363019e-07,0.008005121431779115
mid,4,3,0.25,resid,kl_t+5,0.004802944526827228,8.522018731582649e-07,0.024290716880932442
mid,4,3,0.5,resid,kl_t+1,1.489221674608416,0.0022280365228652954,11.580311059951779
mid,4,3,0.5,resid,kl_t+10,0.0288368505348141,7.336682267577999e-06,0.17569387033581732
mid,4,3,0.5,resid,kl_t+20,0.0582349736698139,9.74470228243263e-07,0.12193705998361093
mid,4,3,0.5,resid,kl_t+5,0.1306033230740013,2.998027944158821e-05,0.9319467052817343
mid,4,3,0.75,resid,kl_t+1,11.939283195114694,0.005649580952012912,21.499742317199708
mid,4,3,0.75,resid,kl_t+10,0.25292529090980526,1.2314155969761487e-05,1.194165804982185
mid,4,3,0.75,resid,kl_t+20,0.06480758531892547,2.225483922302374e-06,0.5905794806778427
mid,4,3,0.75,resid,kl_t+5,0.7391140138837121,0.00016799376790004318,3.995454794168472
mid,4,3,1.0,resid,kl_t+1,12.965795095435654,0.013116355403326452,22.275152826309203
mid,4,3,1.0,resid,kl_t+10,0.26240208839296886,1.4556683095179323e-05,1.479884609580039
mid,4,3,1.0,resid,kl_t+20,0.07246161204682836,2.321476324596006e-06,0.683723779022693
mid,4,3,1.0,resid,kl_t+5,0.8104855144206037,0.0001422787521732971,4.770557868480681
mid,4,5,0.25,resid,kl_t+1,0.012640846968683188,0.0007175103863119147,0.07003202326595778
mid,4,5,0.25,resid,kl_t+10,0.0053886027929934245,4.671071486939127e-07,0.03735032100230453
mid,4,5,0.25,resid,kl_t+20,0.0018513323146300091,1.8324431287908284e-07,0.008143445663154125
mid,4,5,0.25,resid,kl_t+5,0.014946613000793718,3.0747971231903653e-05,0.08926261132583013
mid,4,5,0.5,resid,kl_t+1,1.489221674608416,0.0022280365228652954,11.580311059951779
mid,4,5,0.5,resid,kl_t+10,0.07382155206776891,1.9707414571712435e-05,0.4308728188276289
mid,4,5,0.5,resid,kl_t+20,0.07140448025738995,2.9955371019241284e-06,0.19889756441116327
mid,4,5,0.5,resid,kl_t+5,3.7843207482879127,0.002757134241983295,13.757048892974852
mid,4,5,0.75,resid,kl_t+1,11.939283195114694,0.005649580952012912,21.499742317199708
mid,4,5,0.75,resid,kl_t+10,0.39984376932761734,2.4223402306233766e-05,2.5098211586475356
mid,4,5,0.75,resid,kl_t+20,0.16102616443383794,5.267301992262219e-06,1.3162709265947334
mid,4,5,0.75,resid,kl_t+5,12.461237725286871,0.0012459313846193256,23.341050815582275
mid,4,5,1.0,resid,kl_t+1,12.965795095435654,0.013116355403326452,22.275152826309203
mid,4,5,1.0,resid,kl_t+10,0.41168895567921027,4.166833959970973e-05,2.6490041434764846
mid,4,5,1.0,resid,kl_t+20,0.16973250094889636,7.607829820699408e-06,1.3579711556434626
mid,4,5,1.0,resid,kl_t+5,13.052671106143922,0.0017318099271506071,23.531255531311036
mid,6,1,0.25,resid,kl_t+1,0.01749155981153005,0.0019250677694799378,0.06250041229650377
mid,6,1,0.25,resid,kl_t+10,0.0010955093537112623,5.640847846599684e-08,0.006350424012634899
mid,6,1,0.25,resid,kl_t+20,0.0007097395441211981,1.557058687318147e-07,0.002313549880636856
mid,6,1,0.25,resid,kl_t+5,0.0018448078598244896,1.8346694531601316e-06,0.008353475225158035
mid,6,1,0.5,resid,kl_t+1,1.189679169931052,0.004760795272886753,9.22213516235351
mid,6,1,0.5,resid,kl_t+10,0.005602366378220343,1.2369775014065e-06,0.03289372981525955
mid,6,1,0.5,resid,kl_t+20,0.004082784896838021,2.3387182146450414e-07,0.030281365057453512
mid,6,1,0.5,resid,kl_t+5,0.0073684526877045185,8.394577480430599e-06,0.03147266106680034
mid,6,1,0.75,resid,kl_t+1,11.533577024145051,0.008367435121908785,20.9733247756958
mid,6,1,0.75,resid,kl_t+10,0.026678201731736333,4.177805806193646e-06,0.18466847315430618
mid,6,1,0.75,resid,kl_t+20,0.011930796663322004,6.488837826168492e-07,0.08966487450525157
mid,6,1,0.75,resid,kl_t+5,0.03182289948850325,2.7744880208047106e-05,0.13037089034914953
mid,6,1,1.0,resid,kl_t+1,12.952637279670064,0.0153705851174891,22.185889625549315
mid,6,1,1.0,resid,kl_t+10,0.03294544831266724,4.796857820110745e-06,0.2590445622801779
mid,6,1,1.0,resid,kl_t+20,0.013404207828122357,5.379797499927009e-07,0.09848547326400867
mid,6,1,1.0,resid,kl_t+5,0.034257201058744614,3.467343631200492e-05,0.17671107444912182
mid,6,3,0.25,resid,kl_t+1,0.01749155981153005,0.0019250677694799378,0.06250041229650377
mid,6,3,0.25,resid,kl_t+10,0.004510218009911071,3.6343710725361693e-07,0.01689380398020148
mid,6,3,0.25,resid,kl_t+20,0.0029161794725270696,1.227047309093621e-07,0.017035030899569373
mid,6,3,0.25,resid,kl_t+5,0.007161231360556286,3.6009411473969522e-06,0.04636181937530634
mid,6,3,0.5,resid,kl_t+1,1.189679169931052,0.004760795272886753,9.22213516235351
mid,6,3,0.5,resid,kl_t+10,0.02602228400230994,3.742894364222593e-06,0.16732984632253645
mid,6,3,0.5,resid,kl_t+20,0.04700030911500311,1.0052002707539034e-06,0.12431960105895995
mid,6,3,0.5,resid,kl_t+5,0.09844051385853542,6.361681089401828e-05,0.8562784433364866
mid,6,3,0.75,resid,kl_t+1,11.533577024145051,0.008367435121908785,20.9733247756958
mid,6,3,0.75,resid,kl_t+10,0.23479316900815092,1.1082031051046215e-05,1.060595484077929
mid,6,3,0.75,resid,kl_t+20,0.06759204984821127,2.643032551929991e-07,0.6830449298024173
mid,6,3,0.75,resid,kl_t+5,0.5779485619295277,0.0001524069575680187,2.837667304277418
mid,6,3,1.0,resid,kl_t+1,12.952637279670064,0.0153705851174891,22.185889625549315
mid,6,3,1.0,resid,kl_t+10,0.23952677579362291,1.1536631700437284e-05,1.1124601066112507
mid,6,3,1.0,resid,kl_t+20,0.07107454306981277,1.9045946515916514e-06,0.6914063036441798
mid,6,3,1.0,resid,kl_t+5,0.6630376786582929,0.00023507321602664888,3.3724524259567255
mid,6,5,0.25,resid,kl_t+1,0.01749155981153005,0.0019250677694799378,0.06250041229650377
mid,6,5,0.25,resid,kl_t+10,0.006139533192081122,4.1622579267652786e-07,0.022188795637339345
mid,6,5,0.25,resid,kl_t+20,0.0033691410264102234,8.479021040841417e-08,0.02371760378591715
mid,6,5,0.25,resid,kl_t+5,0.021741258979963617,3.654839190403436e-05,0.11369156632572411
mid,6,5,0.5,resid,kl_t+1,1.189679169931052,0.004760795272886753,9.22213516235351
mid,6,5,0.5,resid,kl_t+10,0.07528098619613957,1.1587875951590833e-05,0.5071210622787475
mid,6,5,0.5,resid,kl_t+20,0.0631247654947695,2.1166647627524074e-06,0.26780441217124457
mid,6,5,0.5,resid,kl_t+5,2.9457488065891084,0.0011544085806235672,12.098108983039854
mid,6,5,0.75,resid,kl_t+1,11.533577024145051,0.008367435121908785,20.9733247756958
mid,6,5,0.75,resid,kl_t+10,0.40132846448860465,5.483656773321855e-05,2.319822359085082
mid,6,5,0.75,resid,kl_t+20,0.156349941380995,3.233307165828592e-06,1.4272435098886485
mid,6,5,0.75,resid,kl_t+5,12.27269454272464,0.0018282784440089017,23.046034383773804
mid,6,5,1.0,resid,kl_t+1,12.952637279670064,0.0153705851174891,22.185889625549315
mid,6,5,1.0,resid,kl_t+10,0.400573808328439,2.8573190002134654e-05,2.5340240836143484
mid,6,5,1.0,resid,kl_t+20,0.16573281347987934,1.4568196979780625e-05,1.3774357944726936
mid,6,5,1.0,resid,kl_t+5,13.042394050350898,0.001946003263583407,23.463932752609253
mid,12,1,0.25,resid,kl_t+1,0.031854614286506454,0.0020402768772328273,0.10407403726130723
mid,12,1,0.25,resid,kl_t+10,0.0012577180347784396,6.752141992194539e-08,0.0062567752320319405
mid,12,1,0.25,resid,kl_t+20,0.0007021538564804549,1.5555377004261574e-07,0.0033810392720624795
mid,12,1,0.25,resid,kl_t+5,0.0014850949989966722,7.103877649683455e-07,0.009535038657486434
mid,12,1,0.5,resid,kl_t+1,1.0862368600693117,0.007157313730567694,5.850041639804839
mid,12,1,0.5,resid,kl_t+10,0.004138529474685034,3.0784466620303874e-07,0.026894320221617793
mid,12,1,0.5,resid,kl_t+20,0.0027649793800996747,1.8027683630350568e-07,0.01144418257754296
mid,12,1,0.5,resid,kl_t+5,0.00562204348461061,1.287973057628733e-06,0.0333930985070765
mid,12,1,0.75,resid,kl_t+1,11.07133276743504,0.011017562914639711,20.400719690322877
mid,12,1,0.75,resid,kl_t+10,0.008412182545698244,1.1050242505916687e-06,0.06038393275812267
mid,12,1,0.75,resid,kl_t+20,0.006159088543039815,4.4279610378339385e-07,0.025123111158609386
mid,12,1,0.75,resid,kl_t+5,0.016363619932923613,6.021376691478508e-06,0.12991981878876685
mid,12,1,1.0,resid,kl_t+1,12.526237828936427,0.0260168727952987,21.859609889984128
mid,12,1,1.0,resid,kl_t+10,0.014248545623504564,1.4489608048506855e-06,0.0807554529979825
mid,12,1,1.0,resid,kl_t+20,0.0076329020785484165,6.582786994613343e-07,0.03801983390003442
mid,12,1,1.0,resid,kl_t+5,0.020003226869069596,1.3636626886182058e-05,0.11677860915660851
mid,12,3,0.25,resid,kl_t+1,0.031854614286506454,0.0020402768772328273,0.10407403726130723
mid,12,3,0.25,resid,kl_t+10,0.003066810975358836,4.955920076099574e-07,0.029461832437664266
mid,12,3,0.25,resid,kl_t+20,0.005370712645296086,-3.6201247555212035e-08,0.011226232023909686
mid,12,3,0.25,resid,kl_t+5,0.006107759543058459,1.992034995623726e-06,0.03942776438780126
mid,12,3,0.5,resid,kl_t+1,1.0862368600693117,0.007157313730567694,5.850041639804839
mid,12,3,0.5,resid,kl_t+10,0.030323103415050432,2.584172892738934e-06,0.2539709117263552
mid,12,3,0.5,resid,kl_t+20,0.03148372249500753,8.848855685528179e-07,0.06403797222301356
mid,12,3,0.5,resid,kl_t+5,0.062432429586283436,5.928091959503945e-05,0.48304764032363845
mid,12,3,0.75,resid,kl_t+1,11.07133276743504,0.011017562914639711,20.400719690322877
mid,12,3,0.75,resid,kl_t+10,0.15663432964712456,3.885814032855706e-06,1.0026602037250978
mid,12,3,0.75,resid,kl_t+20,0.04809916347692441,6.63629379005215e-07,0.24481446184217906
mid,12,3,0.75,resid,kl_t+5,0.15397523350239528,9.557039329592955e-05,0.8849434584379193
mid,12,3,1.0,resid,kl_t+1,12.526237828936427,0.0260168727952987,21.859609889984128
mid,12,3,1.0,resid,kl_t+10,0.1667062369315886,2.289629088636502e-06,1.2417190916836236
mid,12,3,1.0,resid,kl_t+20,0.049464308684222164,1.834095502317723e-06,0.2816338419914243
mid,12,3,1.0,resid,kl_t+5,0.18286053385018022,9.568424802637311e-05,1.1330097675323485
mid,12,5,0.25,resid,kl_t+1,0.031854614286506454,0.0020402768772328273,0.10407403726130723
mid,12,5,0.25,resid,kl_t+10,0.005185246449498967,4.51651710875467e-07,0.03762794928625226
mid,12,5,0.25,resid,kl_t+20,0.006637450400099413,-8.091707925927949e-08,0.01579918009229003
mid,12,5,0.25,resid,kl_t+5,0.0275187721372428,3.920591307178256e-05,0.13607419598847623
mid,12,5,0.5,resid,kl_t+1,1.0862368600693117,0.007157313730567694,5.850041639804839
mid,12,5,0.5,resid,kl_t+10,0.07108394040711895,8.503099934387137e-06,0.4627880126237869
mid,12,5,0.5,resid,kl_t+20,0.042579525887187705,4.7247035013242565e-07,0.09269798174500465
mid,12,5,0.5,resid,kl_t+5,2.5858881488289627,0.0012725170658086427,11.961508440971373
mid,12,5,0.75,resid,kl_t+1,11.07133276743504,0.011017562914639711,20.400719690322877
mid,12,5,0.75,resid,kl_t+10,0.25246054304201,1.5808394891791977e-05,1.7350183755159359
mid,12,5,0.75,resid,kl_t+20,0.06946852584543516,8.642318263696325e-07,0.32506812587380407
mid,12,5,0.75,resid,kl_t+5,11.757125446871699,0.0022697810200043023,21.998441410064697
mid,12,5,1.0,resid,kl_t+1,12.526237828936427,0.0260168727952987,21.859609889984128
mid,12,5,1.0,resid,kl_t+10,0.2717496878478566,1.6464224586343335e-05,2.013531765341757
mid,12,5,1.0,resid,kl_t+20,0.07506932396750775,2.058946299143827e-06,0.3678397797048092
mid,12,5,1.0,resid,kl_t+5,12.897984446301901,0.0021114779927302154,23.141258859634398
mid,16,1,0.25,resid,kl_t+1,0.04912107900525674,0.00532931350171566,0.1452504877001047
mid,16,1,0.25,resid,kl_t+10,0.0010800750483480096,2.8056541356846775e-08,0.008556238352321081
mid,16,1,0.25,resid,kl_t+20,0.0005266075749298456,1.5343275494572597e-07,0.0022998434957116837
mid,16,1,0.25,resid,kl_t+5,0.0008590170218669257,5.683733198758035e-07,0.003609991155099123
mid,16,1,0.5,resid,kl_t+1,0.9255701895201734,0.01445488166064024,3.75027555823326
mid,16,1,0.5,resid,kl_t+10,0.003244913238566897,2.3283736956258853e-07,0.0269580531399697
mid,16,1,0.5,resid,kl_t+20,0.0017256051459344354,8.911319033799715e-08,0.007503717544022945
mid,16,1,0.5,resid,kl_t+5,0.002915399790162354,2.287617959950694e-06,0.014289722498506303
mid,16,1,0.75,resid,kl_t+1,10.154603183525614,0.0286235845182091,19.675293827056883
mid,16,1,0.75,resid,kl_t+10,0.006084326755292698,2.3099783721391995e-07,0.04457289036363362
mid,16,1,0.75,resid,kl_t+20,0.004224335772536965,5.816722328688684e-07,0.01655010618269443
mid,16,1,0.75,resid,kl_t+5,0.007635470493603335,3.880332843664291e-06,0.04635943928733465
mid,16,1,1.0,resid,kl_t+1,11.969625540822744,0.07618496399372816,21.46320443153381
mid,16,1,1.0,resid,kl_t+10,0.00627996645313497,3.4812468783229635e-07,0.04581739287823437
mid,16,1,1.0,resid,kl_t+20,0.005906613413101969,7.117828616287625e-07,0.025818347604945297
mid,16,1,1.0,resid,kl_t+5,0.009502141859668238,5.8630704302231605e-06,0.054090195894241265
mid,16,3,0.25,resid,kl_t+1,0.04912107900525674,0.00532931350171566,0.1452504877001047
mid,16,3,0.25,resid,kl_t+10,0.002596120661361708,1.383374615637756e-07,0.01804602169431746
mid,16,3,0.25,resid,kl_t+20,0.001908968889073681,1.741376184360988e-08,0.008425914170220488
mid,16,3,0.25,resid,kl_t+5,0.004274970903017087,3.837766553260736e-06,0.02124846901278941
mid,16,3,0.5,resid,kl_t+1,0.9255701895201734,0.01445488166064024,3.75027555823326
mid,16,3,0.5,resid,kl_t+10,0.030677989193011613,5.34164014176497e-07,0.16791968122124656
mid,16,3,0.5,resid,kl_t+20,0.011467535265539652,5.845482789368362e-07,0.05452617229893798
mid,16,3,0.5,resid,kl_t+5,0.02607784966573187,1.5822835416656746e-05,0.1618342448025941
mid,16,3,0.75,resid,kl_t+1,10.154603183525614,0.0286235845182091,19.675293827056883
mid,16,3,0.75,resid,kl_t+10,0.054383971374740034,1.3384399025540007e-06,0.48116717971861284
mid,16,3,0.75,resid,kl_t+20,0.018303731648655112,6.278038725326951e-07,0.18227632511407107
mid,16,3,0.75,resid,kl_t+5,0.061120893487246045,2.3150519336923028e-05,0.40049812868237467
mid,16,3,1.0,resid,kl_t+1,11.969625540822744,0.07618496399372816,21.46320443153381
mid,16,3,1.0,resid,kl_t+10,0.056557815810334706,1.8896890168207392e-06,0.5445674885064353
mid,16,3,1.0,resid,kl_t+20,0.019902828157574486,5.410738211253374e-07,0.22620674856007061
mid,16,3,1.0,resid,kl_t+5,0.07347960730930936,4.7484764832006486e-05,0.5282410956919187
mid,16,5,0.25,resid,kl_t+1,0.04912107900525674,0.00532931350171566,0.1452504877001047
mid,16,5,0.25,resid,kl_t+10,0.005573518439121964,4.787327362976157e-07,0.04932620972394939
mid,16,5,0.25,resid,kl_t+20,0.0022023012193067497,-6.102087395376543e-08,0.008572733297478402
mid,16,5,0.25,resid,kl_t+5,0.04849219007134404,7.008653365119246e-05,0.31325305402278886
mid,16,5,0.5,resid,kl_t+1,0.9255701895201734,0.01445488166064024,3.75027555823326
mid,16,5,0.5,resid,kl_t+10,0.06303863872722104,3.603292259413138e-06,0.44726965874433483
mid,16,5,0.5,resid,kl_t+20,0.01905535996720089,1.672123690690808e-08,0.0724579915404319
mid,16,5,0.5,resid,kl_t+5,2.100509608111073,0.0008439623299636879,9.779806470870966
mid,16,5,0.75,resid,kl_t+1,10.154603183525614,0.0286235845182091,19.675293827056883
mid,16,5,0.75,resid,kl_t+10,0.12842502436706507,6.34989714853873e-06,1.1863229244947417
